names,Price,Area,Unit Type,Starting Price,Maximum Price,lat,lon,geometry
Sobha HRC Pristine bangalore,68.56 L -1.24 Cr,2100-2307 sq.ft,3 BHK Villa,68.56 L ,1.24 Cr,13.0679382,77.6059904,POINT (77.6059904 13.0679382)
Sobha Habitech bangalore,87.99 L -1.09 Cr,1342-1380 sq.ft,2 BHK Apartment,87.99 L ,1.09 Cr,12.9828292,77.7552035,POINT (77.75520349999999 12.9828292)
Sobha Heritage bangalore,87 L -1.25 Cr,1304-1434 sq.ft,2 BHK Apartment,87 L ,1.25 Cr,12.9312565,77.5290121,POINT (77.5290121 12.9312565)
Sobha Indraprastha bangalore,42.74 L -55.96 L,745-920 sq.ft,2 BHK Apartment,42.74 L ,55.96 L,12.9811535,77.5634417,POINT (77.5634417 12.9811535)
Sobha Iris bangalore,77 L -89.88 L,1400-1530 sq.ft,3 BHK Apartment,77 L ,89.88 L,12.9328719,77.68466950000001,POINT (77.68466950000001 12.9328719)
Sobha Jasmine bangalore,40.40 L -45.20 L,1010-1130 sq.ft,2 BHK Apartment,40.40 L ,45.20 L,12.9263467,77.6680634,POINT (77.66806339999999 12.9263467)
Sobha Lake Gardens bangalore,42.84 L -51.46 L,765-919 sq.ft,1 BHK Apartment,42.84 L ,51.46 L,13.0191276,77.7241543,POINT (77.7241543 13.0191276)
Sobha Lifestyle Legacy bangalore,60 L -85 L,1500 sq.ft,2 BHK Apartment,60 L ,85 L,13.231919,77.674463,POINT (77.674463 13.231919)
Sobha Marvella bangalore,36.54 L -47.97 L,937-1230 sq.ft,2 BHK Apartment,36.54 L ,47.97 L,12.9267833,77.6726791,POINT (77.6726791 12.9267833)
Sobha Morzaria Grandeur Phase II bangalore,46.60 L -52.65 L,1195-1350 sq.ft,2 BHK Apartment,46.60 L ,52.65 L,12.9339158,77.6019266,POINT (77.6019266 12.9339158)
Sobha Morzaria Grandeur bangalore,1.33 Cr -1.68 Cr,1920-2100 sq.ft,3 BHK Apartment,1.33 Cr ,1.68 Cr,12.9339158,77.6019266,POINT (77.6019266 12.9339158)
Sobha Onyx bangalore,76.18 L -89.41 L,1180-1385 sq.ft,2 BHK Apartment,76.18 L ,89.41 L,12.9245191,77.6528063,POINT (77.65280629999999 12.9245191)
Sobha Palladian bangalore,78 L -90 L,1300-1440 sq.ft,2 BHK Apartment,78 L ,90 L,12.9541525,77.68938279999999,POINT (77.68938279999999 12.9541525)
Sobha Palm Court bangalore,59 L,1086 sq.ft,1 BHK Apartment,59 L,0,13.1041146,77.60629639999999,POINT (77.60629639999999 13.1041146)
Sobha Rajvillas bangalore,1 Cr,1000 sq.ft,2 BHK Apartment,1 Cr,0,12.9785119,77.5631574,POINT (77.56315739999999 12.9785119)
Sobha Royal Pavilion bangalore,80.60 L -1.21 Cr,1302-1409 sq.ft,2 BHK Apartment,80.60 L ,1.21 Cr,12.8962858,77.702125,POINT (77.702125 12.8962858)
Sobha Ruby bangalore,58.69 L -85 L,1120-1305 sq.ft,2 BHK Apartment,58.69 L ,85 L,13.0446521,77.5000402,POINT (77.5000402 13.0446521)
Sobha Silicon Oasis bangalore,85.62 L -1.20 Cr,1365-1431 sq.ft,2 BHK Apartment,85.62 L ,1.20 Cr,12.867993,77.6612248,POINT (77.6612248 12.867993)
Sobha Tulip bangalore,80 L -97.74 L,1175-1320 sq.ft,2 BHK Apartment,80 L ,97.74 L,12.8984206,77.5855194,POINT (77.5855194 12.8984206)
Sobha Valley View bangalore,88.97 L -1.25 Cr,1304-1434 sq.ft,2 BHK Apartment,88.97 L ,1.25 Cr,12.9312341,77.5290558,POINT (77.52905579999999 12.9312341)
Sona Grandeur bangalore,46 L -58 L,1407-1443 sq.ft,3 BHK Villa,46 L ,58 L,12.8647018,77.5956349,POINT (77.59563489999999 12.8647018)
Soundarya Kamakshi bangalore,43.46 L -55 L,1025-1170 sq.ft,2 BHK Apartment,43.46 L ,55 L,12.9835136,77.5299315,POINT (77.5299315 12.9835136)
Sowmya Shailam bangalore,80 L -1 Cr,1214 sq.ft,2 BHK Apartment,80 L ,1 Cr,12.9437506,77.57375990000001,POINT (77.57375990000001 12.9437506)
Sowparnika Columns bangalore,34.32 L -43.70 L,981-1249 sq.ft,2 BHK Apartment,34.32 L ,43.70 L,12.9930415,77.8059633,POINT (77.8059633 12.9930415)
Sowparnika Flamenco bangalore,75.02 L -78.41 L,1262-1319 sq.ft,2 BHK Apartment,75.02 L ,78.41 L,12.8550179,77.7850851,POINT (77.7850851 12.8550179)
Sowparnika Indraprastha bangalore,12 L,328 sq.ft,0.5 BHK Apartment,12 L,0,12.9865162,77.822102,POINT (77.822102 12.9865162)
Sowparnika Purple Rose bangalore,27.86 L -34 L,929-1078 sq.ft,2 BHK Apartment,27.86 L ,34 L,13.0996181,77.81143430000002,POINT (77.81143430000002 13.0996181)
Spad Classic Nakshatra Nestilo bangalore,2.13 Cr,3025 sq.ft,3 BHK Villa,2.13 Cr,0,12.9640102,77.7499354,POINT (77.7499354 12.9640102)
Splendid Lake Dews bangalore,7.67 Cr -7.70 Cr,3489-3503 sq.ft,3 BHK Apartment,7.67 Cr ,7.70 Cr,12.8700365,77.6272663,POINT (77.6272663 12.8700365)
Splendid Skylines bangalore,39.50 L -39.73 L,691-695 sq.ft,1 BHK Apartment,39.50 L ,39.73 L,12.8745128,77.6517073,POINT (77.6517073 12.8745128)
Sri Balaji Monarch bangalore,60.52 L -69.01 L,1156-1327 sq.ft,2 BHK Apartment,60.52 L ,69.01 L,12.9050736,77.704743,POINT (77.70474299999999 12.9050736)
Sri Bhagwan Elite bangalore,69.37 L -96.25 L,1285-1340 sq.ft,2 BHK Apartment,69.37 L ,96.25 L,12.8730771,77.6441754,POINT (77.64417539999999 12.8730771)
Sri Bhagwan Embassy bangalore,40 L -74.23 L,753-1013 sq.ft,2 BHK Apartment,40 L ,74.23 L,12.8355532,77.6916476,POINT (77.6916476 12.8355532)
Sri Nandana Royal bangalore,1.06 Cr -1.35 Cr,1253-1376 sq.ft,2 BHK Apartment,1.06 Cr ,1.35 Cr,12.8337182,77.70144359999999,POINT (77.70144359999999 12.8337182)
Srimitra Lifestyle bangalore,46.75 L -56.87 L,1100-1210 sq.ft,2 BHK Apartment,46.75 L ,56.87 L,13.0305625,77.668072,POINT (77.668072 13.0305625)
Sriven Luminous Amaltas bangalore,38.44 L -58 L,730-952 sq.ft,2 BHK Apartment,38.44 L ,58 L,12.8453334,77.6481115,POINT (77.6481115 12.8453334)
Sriven Rag Meridian bangalore,19.04 L -20.24 L,564-607 sq.ft,1 BHK Apartment,19.04 L ,20.24 L,12.8183059,77.6898768,POINT (77.68987679999999 12.8183059)
Sruthika Springfields bangalore,73 L -1.20 Cr,1550 sq.ft,2 BHK Apartment,73 L ,1.20 Cr,13.0776893,77.5385716,POINT (77.5385716 13.0776893)
Sterling Ascentia bangalore,95 L -1.54 Cr,1591-2015 sq.ft,3 BHK Apartment,95 L ,1.54 Cr,12.92889,77.68163299999999,POINT (77.68163299999999 12.92889)
Subha 9 Sky Vue bangalore,98.49 L -1.02 Cr,1340-1400 sq.ft,2 BHK Apartment,98.49 L ,1.02 Cr,12.7595383,77.70263489999999,POINT (77.70263489999999 12.7595383)
Subhams Antique City bangalore,35.19 L -62 L,880-1180 sq.ft,2 BHK Apartment,35.19 L ,62 L,13.0468846,77.7523614,POINT (77.7523614 13.0468846)
Sumadhura Eden Garden bangalore,73.61 L -92.23 L,1416-1774 sq.ft,3 BHK Apartment,73.61 L ,92.23 L,13.0283684,77.75069270000002,POINT (77.75069270000002 13.0283684)
Sumadhura Lake Breeze bangalore,52.44 L,617 sq.ft,1 BHK Apartment,52.44 L,0,12.9566809,77.7248939,POINT (77.7248939 12.9566809)
Sumadhura Nandanam bangalore,1.05 Cr -1.35 Cr,1468 sq.ft,2 BHK Apartment,1.05 Cr ,1.35 Cr,12.9905248,77.7139077,POINT (77.71390769999999 12.9905248)
Sumadhura Silver Ripples bangalore,1.12 Cr -1.25 Cr,1680 sq.ft,3 BHK Apartment,1.12 Cr ,1.25 Cr,12.9691977,77.7388622,POINT (77.7388622 12.9691977)
Sumo Leaves bangalore,56.27 L -56.82 L,1226-1238 sq.ft,2 BHK Apartment,56.27 L ,56.82 L,12.878726,77.5444685,POINT (77.54446849999999 12.878726)
Sumo Sonnet bangalore,71.09 L -73.58 L,940-975 sq.ft,2 BHK Apartment,71.09 L ,73.58 L,12.889868,77.6488791,POINT (77.6488791 12.889868)
Sumukha Emerald bangalore,44.87 L -49.15 L,1050-1150 sq.ft,2 BHK Apartment,44.87 L ,49.15 L,12.8758824,77.5812546,POINT (77.58125459999999 12.8758824)
Sumukha Residency bangalore,40.25 L -47.25 L,1150-1350 sq.ft,2 BHK Apartment,40.25 L ,47.25 L,12.9607204,77.5943232,POINT (77.59432320000001 12.9607204)
Supertech Micasa bangalore,2.25 Cr,2650 sq.ft,2 BHK Apartment,2.25 Cr,0,13.097949,77.644494,POINT (77.64449399999999 13.097949)
Surbacon Aspen bangalore,31.50 L -35 L,600-700 sq.ft,1 BHK Apartment,31.50 L ,35 L,13.0861508,77.62403549999999,POINT (77.62403549999999 13.0861508)
Suvastu King George Avenue bangalore,58.24 L -58.29 L,1339-1340 sq.ft,2 BHK Apartment,58.24 L ,58.29 L,12.9066722,77.64302579999999,POINT (77.64302579999999 12.9066722)
Suvastu Oak Leaf bangalore,37.94 L -44.31 L,1084-1266 sq.ft,2 BHK Apartment,37.94 L ,44.31 L,12.8810346,77.7602039,POINT (77.76020389999999 12.8810346)
Svamitva Emerald Square bangalore,33 L -50.45 L,1015-1249 sq.ft,2 BHK Apartment,33 L ,50.45 L,12.8146987,77.67012369999999,POINT (77.67012369999999 12.8146987)
Swathi Magnolia bangalore,99.72 L -1.13 Cr,2493-2840 sq.ft,3 BHK Villa,99.72 L ,1.13 Cr,12.9715987,77.5945627,POINT (77.5945627 12.9715987)
TATA The Promont bangalore,1.88 Cr -2.75 Cr,2376-2522 sq.ft,3 BHK Apartment,1.88 Cr ,2.75 Cr,12.9208104,77.5367614,POINT (77.5367614 12.9208104)
TG Ascent bangalore,30.80 L -35.24 L,1110-1270 sq.ft,2 BHK Apartment,30.80 L ,35.24 L,12.8664422,77.6907409,POINT (77.69074089999999 12.8664422)
TG Epitome bangalore,50 L -55 L,1120-1165 sq.ft,2 BHK Apartment,50 L ,55 L,12.8671517,77.6898081,POINT (77.68980809999999 12.8671517)
TG Lakevista bangalore,26.59 L -32.01 L,985 sq.ft,2 BHK Apartment,26.59 L ,32.01 L,12.8734735,77.63437239999999,POINT (77.63437239999999 12.8734735)
Tata New Haven bangalore,43.40 L -60.60 L,1085-1515 sq.ft,2 BHK Apartment,43.40 L ,60.60 L,13.1023847,77.441715,POINT (77.441715 13.1023847)
The Advantage Raheja Pebble Bay bangalore,95.19 L -99.18 L,1313-1368 sq.ft,2 BHK Apartment,95.19 L ,99.18 L,12.9175193,77.6284075,POINT (77.62840749999999 12.9175193)
The Central Regency Address bangalore,85 L -1.24 Cr,1454-1609 sq.ft,2 BHK Apartment,85 L ,1.24 Cr,12.9210342,77.6706402,POINT (77.67064019999999 12.9210342)
The County Address bangalore,24.99 L -53.20 L,475-697 sq.ft,1 BHK Apartment,24.99 L ,53.20 L,12.8807869,77.7875912,POINT (77.78759119999999 12.8807869)
The Five Summit Address bangalore,1.54 Cr -2.10 Cr,2520 sq.ft,3 BHK Villa,1.54 Cr ,2.10 Cr,12.985145,77.726751,POINT (77.72675099999999 12.985145)
The Gran Carmen Address bangalore,46 L -63 L,655 sq.ft,1 BHK Apartment,46 L ,63 L,12.90064,77.711096,POINT (77.711096 12.90064)
The Lake View Address bangalore,30 L -1.18 Cr,1500-2400 sq.ft,Plot,30 L ,1.18 Cr,12.833466,77.669921,POINT (77.669921 12.833466)
The Magic Faraway Tree bangalore,72.77 L,1485 sq.ft,2 BHK Apartment,72.77 L,0,12.859542,77.5299544,POINT (77.52995439999999 12.859542)
The Manya Magna Ville bangalore,1.36 Cr -1.75 Cr,1879-2206 sq.ft,3 BHK Apartment,1.36 Cr ,1.75 Cr,12.8560454,77.6491728,POINT (77.6491728 12.8560454)
The Phoenix Mills Kessaku bangalore,32 L,746 sq.ft,1 BHK Apartment,32 L,0,13.0107038,77.5536372,POINT (77.5536372 13.0107038)
The Presidential Tower bangalore,1.83 Cr -3.26 Cr,1595-2415 sq.ft,3 BHK Apartment,1.83 Cr ,3.26 Cr,13.0265663,77.5451712,POINT (77.5451712 13.0265663)
Thrive Muses Abode bangalore,52.36 L -57.40 L,952-1036 sq.ft,2 BHK Apartment,52.36 L ,57.40 L,13.0261844,77.62669679999999,POINT (77.62669679999999 13.0261844)
Tirumala Heights bangalore,41.02 L -51 L,1026-1272 sq.ft,2 BHK Apartment,41.02 L ,51 L,12.878639,77.67201399999999,POINT (77.67201399999999 12.878639)
TooGoodHomes by Provident bangalore,35 L -37 L,697 sq.ft,1 BHK Apartment,35 L ,37 L,13.0831589,77.6194189,POINT (77.6194189 13.0831589)
Total Environment After The Rain bangalore,4.44 Cr -4.52 Cr,3200 sq.ft,4 BHK Apartment,4.44 Cr ,4.52 Cr,13.1573953,77.6016927,POINT (77.6016927 13.1573953)
Total Environment In That Quiet Earth bangalore,95 L -1.16 Cr,1431 sq.ft,2 BHK Apartment,95 L ,1.16 Cr,13.0527303,77.677491,POINT (77.677491 13.0527303)
Total Environment Learning To Fly bangalore,2.69 Cr -3.93 Cr,3103 sq.ft,3 BHK Apartment,2.69 Cr ,3.93 Cr,12.9054503,77.58304059999999,POINT (77.58304059999999 12.9054503)
Total Environment The Magic Faraway Tree Phase II bangalore,55.81 L -75 L,1298-1422 sq.ft,2 BHK Apartment,55.81 L ,75 L,12.8596021,77.5298378,POINT (77.5298378 12.8596021)
Total Environment Windmills Of Your Mind bangalore,49.20 L -56.80 L,1230-1420 sq.ft,2 BHK Apartment,49.20 L ,56.80 L,12.9828416,77.72180469999999,POINT (77.72180469999999 12.9828416)
Trifecta Joli bangalore,36.90 L -47.15 L,900-1150 sq.ft,2 BHK Apartment,36.90 L ,47.15 L,12.8921388,77.7095138,POINT (77.7095138 12.8921388)
Trillium Apartment bangalore,78.77 L -87.76 L,1272 sq.ft,2 BHK Apartment,78.77 L ,87.76 L,12.867074,77.69080799999999,POINT (77.69080799999999 12.867074)
URI Shirdi Sri Sai Nagar bangalore,67 L -88.13 L,1883-1960 sq.ft,3 BHK Villa,67 L ,88.13 L,12.9714651,77.540545,POINT (77.54054499999999 12.9714651)
Uber Verdant bangalore,2.70 Cr -2.79 Cr,3600 sq.ft,4 BHK Apartment,2.70 Cr ,2.79 Cr,12.906937,77.699942,POINT (77.69994199999999 12.906937)
Umiya Woods Apartment bangalore,78.62 L,1285-1295 sq.ft,2 BHK Apartment,78.62 L,0,12.9752279,77.7452412,POINT (77.7452412 12.9752279)
Uniidus Breeze bangalore,59 L,900 sq.ft,2 BHK Apartment,59 L,0,12.944991,77.711179,POINT (77.711179 12.944991)
Unishire Spacio bangalore,27.26 L,779 sq.ft,2 BHK Apartment,27.26 L,0,12.8849319,77.6048938,POINT (77.6048938 12.8849319)
Unishire The Weave bangalore,40 L,1150 sq.ft,2 BHK Apartment,40 L,0,13.0569,77.623807,POINT (77.623807 13.0569)
Unishire Verzure bangalore,18.17 L -20.57 L,606-686 sq.ft,1 BHK Apartment,18.17 L ,20.57 L,13.0756934,77.61737629999999,POINT (77.61737629999999 13.0756934)
United Meadows bangalore,1 Cr,1150 sq.ft,2 BHK Apartment,1 Cr,0,12.9658617,77.7224633,POINT (77.7224633 12.9658617)
Upkar Garden bangalore,1.14 Cr -1.42 Cr,2185-2712 sq.ft,4 BHK Villa,1.14 Cr ,1.42 Cr,12.7786333,77.7245665,POINT (77.72456649999999 12.7786333)
Upkar Oakland bangalore,42 L,1500 sq.ft,Plot,42 L,0,12.7813035,77.7622283,POINT (77.7622283 12.7813035)
Upscale Golden Lotus bangalore,57 L -61.51 L,1155-1180 sq.ft,2 BHK Apartment,57 L ,61.51 L,12.9295788,77.7405079,POINT (77.7405079 12.9295788)
Urban Eco Space bangalore,31.90 L -39 L,943-1182 sq.ft,2 BHK Apartment,31.90 L ,39 L,12.8318138,77.79813899999999,POINT (77.79813899999999 12.8318138)
V K Krishna Gardenia bangalore,63.52 L -69.85 L,1155-1270 sq.ft,2 BHK Apartment,63.52 L ,69.85 L,12.8780046,77.54853229999999,POINT (77.54853229999999 12.8780046)
V Venture Essence bangalore,58.50 L -76.32 L,1172-1186 sq.ft,2 BHK Apartment,58.50 L ,76.32 L,12.8921457,77.5902232,POINT (77.5902232 12.8921457)
VARS Parkwood bangalore,95.97 L -96.75 L,2075-2083 sq.ft,4 BHK RowHouse,95.97 L ,96.75 L,12.9156691,77.6909634,POINT (77.6909634 12.9156691)
VBC Oracle Heaven bangalore,47.79 L -48.50 L,1223-1241 sq.ft,2 BHK Apartment,47.79 L ,48.50 L,13.0730645,77.64373189999999,POINT (77.64373189999999 13.0730645)
VBHC Palmhaven Phase II bangalore,73.66 L,1417 sq.ft,2 BHK Apartment,73.66 L,0,12.8823501,77.47229659999999,POINT (77.47229659999999 12.8823501)
VBHC Vaibhava bangalore,41.75 L -51.04 L,1057-1148 sq.ft,2 BHK Apartment,41.75 L ,51.04 L,12.756369,77.70242569999999,POINT (77.70242569999999 12.756369)
VMAKS Heights bangalore,34.84 L -40.68 L,1056-1233 sq.ft,2 BHK Apartment,34.84 L ,40.68 L,12.8367538,77.6978783,POINT (77.6978783 12.8367538)
VRR Fortuna bangalore,67.47 L -74.82 L,1300-1370 sq.ft,2 BHK Apartment,67.47 L ,74.82 L,12.9048311,77.70290810000002,POINT (77.70290810000002 12.9048311)
VRR Golden Enclave bangalore,40 L -54 L,909-1215 sq.ft,2 BHK Apartment,40 L ,54 L,12.8236447,77.65299089999999,POINT (77.65299089999999 12.8236447)
VSR Rejoice bangalore,34 L -42 L,697 sq.ft,1 BHK Apartment,34 L ,42 L,12.9715987,77.5945627,POINT (77.5945627 12.9715987)
Vaishnavi Gardenia bangalore,35 L -46.87 L,610-615 sq.ft,1 BHK Apartment,35 L ,46.87 L,13.0425402,77.5194121,POINT (77.5194121 13.0425402)
Vaishnavi Nakshatra bangalore,45.99 L -51.87 L,1095-1235 sq.ft,2 BHK Apartment,45.99 L ,51.87 L,13.0254031,77.54917760000001,POINT (77.54917760000001 13.0254031)
Vaishnavi North 24 bangalore,85.80 L -1.25 Cr,1330 sq.ft,2 BHK Apartment,85.80 L ,1.25 Cr,13.052728,77.59730499999999,POINT (77.59730499999999 13.052728)
Vaishnavi Oasis bangalore,51.16 L -54 L,826 sq.ft,1 BHK Apartment,51.16 L ,54 L,12.8735596,77.56383249999999,POINT (77.56383249999999 12.8735596)
Vaishnavi Serene bangalore,29.97 L -41.95 L,635-640 sq.ft,1 BHK Apartment,29.97 L ,41.95 L,13.1241534,77.5672242,POINT (77.5672242 13.1241534)
Vaishnavi Terraces bangalore,2.10 Cr -2.74 Cr,2455-2536 sq.ft,3 BHK Apartment,2.10 Cr ,2.74 Cr,12.904254,77.599514,POINT (77.599514 12.904254)
Vaishno Solitaire bangalore,63.86 L -70.67 L,1080-1205 sq.ft,2 BHK Apartment,63.86 L ,70.67 L,13.011668,77.6712713,POINT (77.6712713 13.011668)
Vajram Elina bangalore,34.38 L,655 sq.ft,1 BHK Apartment,34.38 L,0,13.0781,77.6373728,POINT (77.63737279999999 13.0781)
Vajram Esteva bangalore,2.08 Cr -2.53 Cr,2957 sq.ft,4 BHK Apartment,2.08 Cr ,2.53 Cr,12.9306574,77.6864719,POINT (77.6864719 12.9306574)
Vajram Tiara bangalore,1 Cr -1.50 Cr,1892 sq.ft,3 BHK Apartment,1 Cr ,1.50 Cr,13.1377116,77.5693818,POINT (77.5693818 13.1377116)
Valmark Cityville bangalore,14.60 L -23.40 L,1200 sq.ft,Plot,14.60 L ,23.40 L,12.8626587,77.604309,POINT (77.604309 12.8626587)
Valmark Orchard Square bangalore,55 L -66.65 L,1080 sq.ft,2 BHK Apartment,55 L ,66.65 L,12.870642,77.5860474,POINT (77.5860474 12.870642)
Vasathi Avante bangalore,52 L -78 L,1340 sq.ft,2 BHK Apartment,52 L ,78 L,13.0606229,77.62227829999999,POINT (77.62227829999999 13.0606229)
Vasundra Krishnashreya bangalore,45 L -64.44 L,1165-1425 sq.ft,2 BHK Apartment,45 L ,64.44 L,12.9797094,77.49931140000001,POINT (77.49931140000001 12.9797094)
Vaswani Exquisite bangalore,1.15 Cr -1.83 Cr,1835-2345 sq.ft,3 BHK Apartment,1.15 Cr ,1.83 Cr,12.98979,77.7242795,POINT (77.72427949999999 12.98979)
Vaswani Menlo Park bangalore,30.18 L -31.82 L,1161-1224 sq.ft,2 BHK Apartment,30.18 L ,31.82 L,12.9492007,77.717493,POINT (77.717493 12.9492007)
Vaswani Walnut Creek bangalore,35.77 L -38.75 L,660-715 sq.ft,1 BHK Apartment,35.77 L ,38.75 L,12.8935672,77.6938473,POINT (77.6938473 12.8935672)
Venkat Windsor East bangalore,3.45 Cr -4.13 Cr,4124-4195 sq.ft,4 BHK Villa,3.45 Cr ,4.13 Cr,13.0375925,77.7082434,POINT (77.7082434 13.0375925)
Veohm Cedar Woods bangalore,93.43 L -1.09 Cr,1335 sq.ft,2 BHK Apartment,93.43 L ,1.09 Cr,13.0591532,77.643044,POINT (77.643044 13.0591532)
Veracious Vani Vilas bangalore,42.75 L -74.82 L,1125-1290 sq.ft,2 BHK Apartment,42.75 L ,74.82 L,13.1220505,77.57686009999999,POINT (77.57686009999999 13.1220505)
Vertex Venezia bangalore,1.60 Cr,2212 sq.ft,3 BHK Villa,1.60 Cr,0,12.9274179,77.7389044,POINT (77.7389044 12.9274179)
Vestaa Lushes bangalore,19.80 L -24.20 L,900-1100 sq.ft,2 BHK Apartment,19.80 L ,24.20 L,12.8496595,77.7347463,POINT (77.7347463 12.8496595)
Viho Hill View bangalore,52 L -72 L,926-1196 sq.ft,2 BHK Apartment,52 L ,72 L,12.8904203,77.5148337,POINT (77.5148337 12.8904203)
Vikas Hills View Meadows bangalore,1.54 Cr -1.76 Cr,2095-2406 sq.ft,3 BHK Villa,1.54 Cr ,1.76 Cr,12.896422,77.5299197,POINT (77.52991969999999 12.896422)
Vishwapriya Vertical Garden bangalore,75.73 L -1.03 Cr,1098-1538 sq.ft,2 BHK Apartment,75.73 L ,1.03 Cr,12.9385302,77.5231804,POINT (77.5231804 12.9385302)
Vista The 450 RMV bangalore,99 L -1.17 Cr,1420-1440 sq.ft,2 BHK Apartment,99 L ,1.17 Cr,12.9715638,77.6127715,POINT (77.61277149999999 12.9715638)
Vivansaa Aurigaa bangalore,39 L -67.65 L,975-1211 sq.ft,2 BHK Apartment,39 L ,67.65 L,12.8937057,77.7681863,POINT (77.7681863 12.8937057)
Vivansaa Blessings bangalore,46.17 L -48 L,962-964 sq.ft,1 BHK Apartment,46.17 L ,48 L,12.9124021,77.6387393,POINT (77.6387393 12.9124021)
Vriksha by Provident bangalore,46.63 L -67.01 L,884-1116 sq.ft,2 BHK Apartment,46.63 L ,67.01 L,12.9960104,77.48484119999999,POINT (77.48484119999999 12.9960104)
Whitestone Florenso bangalore,64 L -64.46 L,1320 sq.ft,2 BHK Apartment,64 L ,64.46 L,13.059249,77.762768,POINT (77.76276799999999 13.059249)
Whitestone Rosario bangalore,45.78 L,1254 sq.ft,3 BHK Villa,45.78 L,0,13.013394,77.735935,POINT (77.735935 13.013394)
Yuva Eka bangalore,42 L -52 L,946-1137 sq.ft,2 BHK Apartment,42 L ,52 L,12.8759951,77.6421833,POINT (77.6421833 12.8759951)
Zed Earth bangalore,1.65 Cr -3.50 Cr,2626-3430 sq.ft,3 BHK Villa,1.65 Cr ,3.50 Cr,13.0054998,77.5782716,POINT (77.57827159999999 13.0054998)
Zonasha Paradiso bangalore,1.31 Cr -1.60 Cr,2122 sq.ft,3 BHK Apartment,1.31 Cr ,1.60 Cr,12.9754771,77.7038489,POINT (77.7038489 12.9754771)
